MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,4e-05,0.8299,1.9934738686,0.1314645641,3.8095262262,0.1957072180,0.0000000000,0.0000000000,0.0004405317,0.0011747511,0.0589600054,0.0093379107,8.5167353962,0.3700040857,14.3791360281,.7076885296
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,3.000000000000001e-05,5e-05,0.82989,2.0233496157,0.0608667392,3.8159700807,0.1193364186,0.0000000000,0.0000000000,0.0004405317,0.0007193852,0.0714383134,0.0206364204,8.7562317188,0.1931753650,14.6674302603,.3947343284
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,0.0,0.8299300000000001,2.0573259555,0.1236493815,3.8357043850,0.2769897242,0.0000000000,0.0000000000,0.0010279072,0.0011747511,0.0000000000,0.0000000000,8.7400772559,0.3777860124,14.6341355036,.7795998692
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,0.8299200000000001,2.0251070125,0.0957454311,3.7334081950,0.2348915338,0.0000000000,0.0000000000,0.0013215950,0.0017124793,0.0093587310,0.0081348616,8.7093068505,0.1527023893,14.4785023840,.4931866951,
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,2e-05,0.82991,2.0163200281,0.1541597613,3.9585403612,0.2828996150,0.0000000000,0.0000000000,0.0001468439,0.0005873756,0.0221489967,0.0045848231,8.6675103830,0.3692185105,14.6646666129,.8114500855
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,3.000000000000001e-05,0.8299,2.0151484302,0.1213466679,3.8510085394,0.1636853199,0.0000000000,0.0000000000,0.0010279072,0.0025603107,0.0455458243,0.0119035472,8.4464763037,0.2216632276,14.3592070048,.5211590733
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,4e-05,0.82989,2.0409235845,0.0721888787,3.8514112804,0.3986329402,0.0000000000,0.0000000000,0.0007342194,0.0013134117,0.0555284707,0.0109140621,8.5354540595,0.2586087374,14.4840516145,.7416580301
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,5e-05,0.82988,1.9981602603,0.1150107026,3.8816168483,0.1413293529,0.0000000000,0.0000000000,0.0008810633,0.0021581556,0.0773655097,0.0248471910,8.7318718145,0.5250656116,14.6898954961,.8084110137
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,0.0,0.8299200000000001,2.0798792155,0.0799223882,3.8860469982,0.1856176865,0.0000000000,0.0000000000,0.0005873756,0.0005873756,0.0000000000,0.0000000000,8.7990538664,0.3659429397,14.7655674557,.6320703900
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,0.82991,2.0107549380,0.1306213470,3.7616000584,0.1652317884,0.0000000000,0.0000000000,0.0010279072,0.0014975197,0.0162218004,0.0112650859,8.8175161097,0.3930664210,14.6071208137,.7016821620,
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,2e-05,0.82996,2.0274502084,0.1552378303,3.9774691838,0.2712979446,0.0000000000,0.0000000000,0.0005873756,0.0017124793,0.0293240239,0.0120659496,8.7211021726,0.2831248903,14.7559329643,.7234390941
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,2e-05,0.8299000000000001,2.0262786105,0.1037972287,3.8252331215,0.2950703171,0.0000369045,0.0000903972,0.0011747511,0.0019918874,0.0271403199,0.0130277360,8.5357104796,0.4258382760,14.4155741871,.8398158424
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,3.000000000000001e-05,0.82989,2.0415093835,0.0877330514,3.9206827161,0.1569759855,0.0000000000,0.0000000000,0.0017621267,0.0019918874,0.0505371475,0.0105513668,8.5331462791,0.2764660001,14.5476376529,.5337182912
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,4e-05,0.82988,2.0309650022,0.1180701024,3.7922083672,0.2354212654,0.0000000000,0.0000000000,0.0017621267,0.0014975197,0.0558404284,0.0184451173,8.4433992631,0.2771073906,14.3241751876,.6505413954
ZIF-8_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,5e-05,0.8298700000000001,2.0441454788,0.1729288062,3.7982494808,0.2838840626,0.0000000000,0.0000000000,0.0014684389,0.0016085942,0.0667589479,0.0077425865,8.5195560167,0.6133168699,14.4301783631,1.0794809194
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,0.0,0.82996,2.0204206209,0.1039624005,3.8348989032,0.1099888289,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.5893022691,0.2162069597,14.4446217932,.4301581891
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,0.82995,2.0535182622,0.0683755630,3.9561239158,0.2145909972,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0168457158,0.0060490842,8.5613524841,0.3652904928,14.5878403779,.6543061372,
