MOF	o-xylene_comp	m-xylene_comp	p-xylene_comp	o-xylene_mass	o-xylene_error	m-xylene_mass	m-xylene_error	p-xylene_mass	p-xylene_error	total_mass	total_mass_error
Cu-BDC	0.15000000000000002	0.475	0.375	10.631186997	7.1216849099	85.7447037021	15.1589166314	46.8203235938	14.1900370527	143.1962142929	36.470638594
Cu-BDC	0.15000000000000002	0.5	0.35	0.9998143895999999	1.4013493196	86.5642406784	9.800802960499999	49.2074452039	6.723696160299999	136.7715002719	17.9258484404
Cu-BDC	0.15000000000000002	0.525	0.325	1.1655867237	0.6923290066	97.96419687459999	18.678888528399998	37.9898385752	14.944051525	137.1196221735	34.31526906
Cu-BDC	0.15000000000000002	0.55	0.29999999999999993	1.3738382183000002	1.8870192341999998	105.3918335164	32.3222779625	31.2574096592	28.5261623237	138.0230813939	62.7354595204
Cu-BDC	0.15000000000000002	0.5750000000000001	0.2749999999999999	6.3387196226	5.421068196499999	97.3715607804	4.383428497200001	39.7791437057	2.0215496892	143.4894241087	11.8260463829
Cu-BDC	0.15000000000000002	0.6000000000000001	0.2499999999999999	7.1965914513	2.9531752166	102.5964975337	16.5563995656	33.7439946697	9.4402654935	143.53708365469998	28.9498402757
Cu-BDC	0.15000000000000002	0.625	0.225	5.2415139867	9.6291165127	104.0190313751	13.6926555598	32.2282138904	11.1084809008	141.4887592522	34.4302529733
Cu-BDC	0.15000000000000002	0.65	0.2	5.4228274771	6.8407060135	110.726594441	23.173904884200002	22.497377882600002	16.3504932072	138.6467998007	46.3651041049
Cu-BDC	0.15000000000000002	0.675	0.17499999999999993	0.956299152	1.0520871813	116.4830387403	11.3318315906	22.1761939854	10.4045900621	139.6155318777	22.788508834
Cu-BDC	0.15000000000000002	0.7000000000000001	0.1499999999999999	13.0276333009	7.013145729600001	95.2092678983	27.8660088495	30.189214181799997	22.5564024628	138.42611538100002	57.4355570419
Cu-BDC	0.0	0.65	0.35	0.0	0.0	83.23739714979999	24.2574331613	50.914900244399995	12.536181003900001	134.1522973942	36.7936141652
Cu-BDC	0.15000000000000002	0.7250000000000001	0.12499999999999988	13.566393386500001	6.753246784500001	106.6817494906	22.3673802451	20.8230773089	17.012959462	141.071220186	46.1335864916
Cu-BDC	0.15000000000000002	0.75	0.09999999999999998	11.7594749455	7.9255847603	106.38232321219999	27.642786475999998	16.2456887353	15.3462876464	134.387486893	50.9146588827
Cu-BDC	0.15000000000000002	0.775	0.07499999999999996	21.1525498228	15.57265071	110.6934399742	13.82886116	14.1569573265	16.7590590315	146.0029471235	46.160570901499995
Cu-BDC	0.15000000000000002	0.8	0.04999999999999993	36.141477050700004	14.1082440131	114.2761945435	9.6095791866	5.5792751173	6.3133134388	155.9969467115	30.031136638499998
Cu-BDC	0.15000000000000002	0.8250000000000001	0.024999999999999908	9.5712801363	6.5833763274	129.8328920155	10.371806680499999	5.492244642	5.3374339536	144.8964167938	22.292616961500002
Cu-BDC	0.15000000000000002	0.8500000000000001	0.0	17.777010671	14.672614250599999	123.7998151338	6.5694588521	0.0	0.0	141.5768258048	21.2420731027
Cu-BDC	0.17500000000000002	0.0	0.825	11.8765516565	6.8206666244	0.0	0.0	104.6458580132	10.7402383551	116.5224096697	17.560904979500002
Cu-BDC	0.17500000000000002	0.025	0.8	21.2996727692	14.493552879100001	12.656717703499998	10.3706656616	86.8097909482	9.5620061292	120.7661814209	34.426224669899995
Cu-BDC	0.17500000000000002	0.05	0.7749999999999999	25.6025009145	14.917762156199998	29.351027817800002	15.5767695484	81.9588780236	9.6188361187	136.9124067559	40.1133678233
Cu-BDC	0.17500000000000002	0.07500000000000001	0.75	24.7446290859	5.4906400615	18.8224124525	10.048109560599999	91.378890905	11.2972348149	134.9459324434	26.835984436999997
Cu-BDC	0.0	0.675	0.325	0.0	0.0	85.52712751359999	34.9315478404	45.1253014783	14.1055758419	130.6524289919	49.0371236823
Cu-BDC	0.17500000000000002	0.1	0.725	8.598403750900001	3.9159240438	49.807333837600005	12.8954178375	77.7658740496	10.1974128223	136.1716116381	27.0087547036
Cu-BDC	0.17500000000000002	0.125	0.7	13.485579373699998	6.6081721157	41.057662831900004	30.8971679195	78.11088771979999	15.0246888113	132.6541299254	52.530028846499995
Cu-BDC	0.17500000000000002	0.15000000000000002	0.6749999999999999	20.198322825	9.641312748099999	56.1170433018	13.223257650299999	65.0355948728	13.9227874052	141.35096099959998	36.7873578036
Cu-BDC	0.17500000000000002	0.17500000000000002	0.6499999999999999	15.0852823971	4.7619707987	56.309753640100006	15.8509492906	59.6935814086	10.01064738	131.0886174458	30.6235674693
Cu-BDC	0.17500000000000002	0.2	0.625	8.445064342	9.5985916758	61.1057544792	15.2981651451	66.32447477	11.061389182300001	135.8752935912	35.9581460032
Cu-BDC	0.17500000000000002	0.225	0.6	8.3217711685	8.6324152302	53.9329928009	9.7302742684	76.2013976471	12.3089212725	138.4561616165	30.671610771100003
Cu-BDC	0.17500000000000002	0.25	0.575	45.2351256496	25.3889247527	65.0739297251	3.3120556794	41.2286155514	6.8219413061	151.53767092610002	35.522921738200004
Cu-BDC	0.17500000000000002	0.275	0.5499999999999999	11.5481152197	17.1069892915	70.2128720802	19.0598185115	57.046404449499995	21.972390458000003	138.8073917494	58.139198261000004
Cu-BDC	0.17500000000000002	0.30000000000000004	0.5249999999999999	10.699568084800001	5.5283605476	56.7345452461	23.8925732985	69.9165540331	21.2776834607	137.350667364	50.6986173068
Cu-BDC	0.17500000000000002	0.325	0.5	5.640403665499999	8.6579957738	72.9688371335	28.8012066998	52.9932708824	21.5160675738	131.6025116814	58.975270047399995
Cu-BDC	0.0	0.7000000000000001	0.29999999999999993	0.0	0.0	87.988846674	39.4246487263	44.279862574700005	25.3577928191	132.26870924870002	64.7824415454
Cu-BDC	0.17500000000000002	0.35000000000000003	0.475	6.862974629	9.9489307608	84.1439646015	31.4571215872	46.5789176323	14.2780919995	137.5858568628	55.6841443475
Cu-BDC	0.17500000000000002	0.375	0.45	4.3732813872000005	6.621881136900001	67.695204757	12.617088985899999	65.29357806770001	12.115393020299999	137.36206421190002	31.3543631431
Cu-BDC	0.17500000000000002	0.4	0.4249999999999999	20.6676657457	11.1958541873	89.1492530123	8.6553262277	37.458331029200004	4.3128712123	147.27524978719998	24.1640516273
Cu-BDC	0.17500000000000002	0.425	0.3999999999999999	12.400806662799999	10.5278288472	76.6800652617	29.0750087821	45.1056160136	26.415273312800004	134.1864879381	66.0181109421
Cu-BDC	0.17500000000000002	0.45	0.375	6.7407175327	9.482020826	90.2392061086	12.822882160299999	41.7621952515	12.1130706999	138.7421188928	34.4179736862
Cu-BDC	0.17500000000000002	0.475	0.35	10.44158489	7.8608407913	93.7504713588	9.866934567000001	37.810597239	11.9633832504	142.00265348780002	29.6911586087
Cu-BDC	0.17500000000000002	0.5	0.325	6.250653070199999	6.718221678300001	83.5647975095	13.1477047558	47.1000644074	13.5577771419	136.91551498709998	33.423703576
Cu-BDC	0.17500000000000002	0.525	0.29999999999999993	5.303678612	3.3990302329000004	79.3334586833	12.1014431876	43.22410002229999	11.1761926959	127.8612373176	26.6766661164
Cu-BDC	0.17500000000000002	0.55	0.2749999999999999	7.9746853441	18.6904419571	109.6148837259	16.097052743800003	26.1536939251	4.6533801194	143.7432629951	39.4408748203
Cu-BDC	0.17500000000000002	0.5750000000000001	0.2499999999999999	3.5765381068	4.572862586	101.80286248450001	35.256853902399996	32.0054573166	25.249607528200002	137.3848579079	65.0793240166
Cu-BDC	0.0	0.7250000000000001	0.2749999999999999	0.0	0.0	87.5360809867	24.3881266415	38.1379975987	3.9920629668000003	125.67407858540001	28.3801896083
Cu-BDC	0.17500000000000002	0.6000000000000001	0.22499999999999987	4.2955756057	3.6046097192	107.3572717518	9.7100587486	28.1471062419	10.1474441487	139.7999535994	23.4621126165
Cu-BDC	0.17500000000000002	0.625	0.2	3.1548547321	6.552484402	103.0534075294	23.3678085969	28.8910095909	12.068820793399999	135.0992718524	41.9891137923
Cu-BDC	0.17500000000000002	0.65	0.17499999999999993	11.574017146800001	9.5023292568	97.8170739281	17.712491477100002	28.4009451284	9.3075311494	137.7920362033	36.5223518833
Cu-BDC	0.17500000000000002	0.675	0.1499999999999999	11.3833789627	6.0357821214	99.18469568389999	10.4169344147	23.9717155784	5.3322916968000005	134.539790225	21.7850082329
Cu-BDC	0.17500000000000002	0.7000000000000001	0.12499999999999988	15.4095745256	3.5850159673000004	105.76067695959999	15.953381096	15.993922003	9.9835080702	137.1641734882	29.5219051335
Cu-BDC	0.17500000000000002	0.7250000000000001	0.09999999999999988	17.4361413091	8.8680292216	115.3713280252	10.6775581291	11.7480780976	3.125021476	144.5555474319	22.6706088267
Cu-BDC	0.17500000000000002	0.75	0.07499999999999996	22.525351964000002	4.1055822386	117.0684222949	10.0455025311	9.610651065599999	6.9096707271	149.2044253245	21.060755496800002
Cu-BDC	0.17500000000000002	0.775	0.04999999999999993	26.433434738800003	3.8955539563999997	111.54923964860001	19.4587998668	9.8624177979	8.6689564889	147.84509218530002	32.0233103121
Cu-BDC	0.17500000000000002	0.8	0.024999999999999908	4.5369815671	2.1139161841	125.1529318103	1.9791838671000002	5.8289696955	5.6462661398	135.5188830729	9.739366191
Cu-BDC	0.17500000000000002	0.8250000000000001	0.0	7.847247862300001	5.6085117994	128.2041788336	13.559086656	0.0	0.0	136.0514266959	19.1675984554
Cu-BDC	0.0	0.07500000000000001	0.925	0.0	0.0	41.5912425321	8.8993717058	81.7174720621	5.7290382613999995	123.3087145942	14.6284099672
Cu-BDC	0.0	0.75	0.25	0.0	0.0	88.62396192879999	27.9357875356	37.4780164939	11.994330401800001	126.1019784227	39.9301179374
Cu-BDC	0.2	0.0	0.8	14.302008118800002	16.5038298224	0.0	0.0	103.2761641033	8.9564510686	117.5781722221	25.460280891
Cu-BDC	0.2	0.025	0.775	28.514913608	18.8172668653	15.752516041600002	6.7233832339	88.6270701601	11.9565439882	132.8944998097	37.4971940874
Cu-BDC	0.2	0.05	0.75	35.0805341129	17.8104314179	30.0068646144	15.789543694	80.3798965419	22.872968117	145.4672952692	56.4729432289
Cu-BDC	0.2	0.07500000000000001	0.725	10.5700584489	10.373779154600001	35.6410518173	25.3516449042	88.8363577318	15.928624481199998	135.047467998	51.65404854
Cu-BDC	0.2	0.1	0.7	49.1017653409	20.1739567025	31.750582353000002	11.6960080393	64.21813005060001	14.7597064794	145.0704777445	46.6296712212
Cu-BDC	0.2	0.125	0.675	26.0801324519	8.331112806	65.0480277979	13.0660857598	52.5208197304	15.060967077599999	143.6489799802	36.4581656434
Cu-BDC	0.2	0.15000000000000002	0.6499999999999999	12.712665866199998	8.644802717000001	40.562417984	23.8959288569	74.10852193	14.123024564400001	127.3836057802	46.6637561383
Cu-BDC	0.2	0.17500000000000002	0.625	28.669289094099998	11.6414894073	63.0680844833	18.515647338	53.6335665226	11.8357764306	145.3709401	41.9929131759
Cu-BDC	0.2	0.2	0.6	13.7456347227	7.2974215451	61.6434784877	34.718726841300004	63.5736901021	21.020853619	138.9628033125	63.0370020054
Cu-BDC	0.2	0.225	0.575	15.017937386400002	7.8602055007	61.9812396183	35.2613779954	61.9636263078	23.4953697356	138.9628033125	66.6169532317
Cu-BDC	0.0	0.775	0.225	0.0	0.0	97.8150017739	32.6429995535	34.2868990637	16.092070492999998	132.1019008376	48.7350700465
Cu-BDC	0.2	0.25	0.55	10.2965340977	5.2019060605	49.839452227399995	28.224844959499997	67.8537245514	10.597697007699999	127.9897108765	44.024448027700004
Cu-BDC	0.2	0.275	0.5249999999999999	4.1070095757	4.7846322599	74.6338130134	24.8581370417	58.7953025736	15.1536460587	137.53612516270002	44.796415360299996
Cu-BDC	0.2	0.30000000000000004	0.5	24.0950087519	5.549828520599999	67.9158891767	33.7167256687	50.221764672700004	26.456397205	142.23266260129998	65.7229513943
Cu-BDC	0.2	0.325	0.475	27.1141373855	11.3921318964	61.6787051087	14.9198300923	58.047254916199996	18.5548678018	146.8400974104	44.8668297905
Cu-BDC	0.2	0.35000000000000003	0.45	8.7382741578	4.0301262579	71.3504847225	13.498600467200001	53.347609246400005	7.851482133099999	133.4363681267	25.380208858200003
Cu-BDC	0.2	0.375	0.425	19.481357480299998	12.5984905103	87.3982827341	16.9771466398	39.3833622582	14.662870426800001	146.2630024726	44.2385075769
Cu-BDC	0.2	0.4	0.3999999999999999	12.899159742	2.2492563049000003	88.7151367125	5.7436039558	38.2384970762	10.1017220637	139.85279353069998	18.0945823244
Cu-BDC	0.2	0.425	0.375	9.7733151684	8.0917755864	76.1599545636	10.6473778494	47.665762497299994	7.5339416732	133.5990322293	26.273095109
Cu-BDC	0.2	0.45	0.35	24.1975803835	18.2693703017	92.2087886523	16.6494365616	30.2399819591	15.814336118599998	146.6463509949	50.733142981899995
Cu-BDC	0.2	0.475	0.325	14.334126508499999	2.0788571137000003	85.6680339976	23.3871549223	39.694185384499995	19.705394808199998	139.69634589059999	45.1714068442
Cu-BDC	0.0	0.8	0.2	0.0	0.0	97.96937726	25.8750951442	37.5992375131	17.6044187053	135.5686147731	43.479513849499995
Cu-BDC	0.2	0.5	0.30000000000000004	26.4044245804	10.4308997482	85.98092927809999	18.117988309	35.589247963000005	16.0169783855	147.9746018215	44.565866442700006
Cu-BDC	0.2	0.525	0.2749999999999999	5.7668050702	3.8117466149	85.8193012524	23.193634181799997	44.150352938699996	17.4919745598	135.73645926129998	44.497355356499995
Cu-BDC	0.2	0.55	0.25	7.0297830401	2.6324270183	98.6832343734	28.069336977	30.5684183959	21.0758182856	136.2814358094	51.7775822809
Cu-BDC	0.2	0.5750000000000001	0.22499999999999987	7.4680436482	5.6877767262	102.09607230040001	13.5938768997	32.0893795607	11.252088338900002	141.6534955093	30.5337419648
Cu-BDC	0.2	0.6000000000000001	0.2	13.2825082645	12.914977473499999	99.9265268787	10.349277723	27.212564708800002	9.1495403878	140.421599852	32.4137955843
Cu-BDC	0.2	0.625	0.17500000000000004	7.1437515198	4.348592162799999	113.7415787662	9.8162416014	18.844170071300002	10.7950693018	139.7295003573	24.959903066
Cu-BDC	0.2	0.65	0.1499999999999999	25.5714186019	5.314711507799999	97.6720231358	23.8781792861	17.3978064569	19.890568533299998	140.6412481946	49.0834593272
Cu-BDC	0.2	0.675	0.125	10.3079309457	5.392015923400001	109.4201012334	25.0913152443	20.1734569749	20.1034588637	139.901489154	50.58679003140001
Cu-BDC	0.2	0.7000000000000001	0.09999999999999988	22.0477204265	6.476216128	103.4688744416	16.407116558	23.138709599899997	7.9112382372	148.655304468	30.794570923200002
Cu-BDC	0.2	0.7250000000000001	0.07499999999999996	21.7317169148	3.9564961051	116.1898289245	6.6286051788	11.1409369242	4.341578892099999	149.06248276350001	14.926680176
Cu-BDC	0.0	0.8250000000000001	0.17499999999999993	0.0	0.0	99.5576834355	31.034672109299997	31.737113350799998	18.3958777774	131.2947967863	49.4305498867
Cu-BDC	0.2	0.75	0.05000000000000005	29.3976512868	15.3947352749	109.0564381756	16.399461212000002	9.6800682305	11.102919581099998	148.1341576929	42.897116068
Cu-BDC	0.2	0.775	0.024999999999999908	10.0748136009	2.8407971683	125.19023058549999	9.641605343	5.918072325	2.84056439	141.1831165114	15.322966901300001
Cu-BDC	0.2	0.8	0.0	29.841092280300003	4.2540553077	119.68348086430001	20.6251805218	0.0	0.0	149.5245731446	24.879235829499997
Cu-BDC	0.225	0.0	0.775	9.8199386373	7.7324192687	0.0	0.0	105.5949046256	12.718421841700001	115.4148432629	20.4508411104
Cu-BDC	0.225	0.025	0.75	34.5169081772	31.2633015627	7.4670075711	8.088413281000001	89.4953027596	16.8824994455	131.47921850790001	56.234214289200004
Cu-BDC	0.225	0.05	0.725	30.7435154237	12.916732123	22.2383586107	10.2048184358	92.9392229991	5.1731137045999995	145.9210970335	28.2946642634
Cu-BDC	0.225	0.07500000000000001	0.7	13.4969762216	9.8931215972	36.405676708099996	26.7792370603	81.7879253041	16.2125281771	131.69057823379998	52.8848868346
Cu-BDC	0.225	0.1	0.675	28.3512134282	9.459855651	44.616587628199994	23.6772116056	68.0277855022	19.6267355341	140.9955865586	52.7638027907
Cu-BDC	0.225	0.125	0.65	20.728794293900002	16.653650049	50.4807839447	27.4682858222	70.7692454763	29.177485600100002	141.9788237149	73.29942147130001
Cu-BDC	0.225	0.15000000000000002	0.625	10.1245453011	8.751898625299999	50.2818571438	12.0289244169	74.37686589569999	8.4164709382	134.7832683406	29.1972939804
Cu-BDC	0.0	0.8500000000000001	0.1499999999999999	0.0	0.0	121.5732854723	22.4010284399	18.9436334717	10.866411664000001	140.516918944	33.2674401039
Cu-BDC	0.225	0.17500000000000002	0.6	8.347673095700001	5.9911083911	62.5769839437	18.328880838299998	67.0849553523	9.9393470853	138.0096123917	34.2593363147
Cu-BDC	0.225	0.2	0.575	16.500563698900002	9.5667195479	61.2010735712	15.335527134100001	58.9631470618	10.8753908162	136.6647843319	35.7776374982
Cu-BDC	0.225	0.225	0.55	14.0543856948	7.8716061574000005	53.685370377	25.8441668908	67.50767480409999	18.5692135155	135.2474308759	52.2849865637
Cu-BDC	0.225	0.25	0.525	14.7558098832	13.224627887	57.6773753959	31.4160724854	63.5944116438	24.7125484001	136.02759692290002	69.3532487725
Cu-BDC	0.225	0.275	0.5	12.4836928299	13.0859454881	58.673045477200006	29.162874621900002	62.2102126547	24.2426659819	133.3669509618	66.4914860919
Cu-BDC	0.225	0.30000000000000004	0.475	9.85102095	4.3043465673000005	67.78016307819999	29.3460614947	56.207182008400004	19.04890884	133.8383660366	52.699316902
Cu-BDC	0.225	0.325	0.45	25.3579867218	8.9627914345	77.9585843879	21.027661075	39.7501335472	14.236841388	143.06670465690001	44.2272938975
Cu-BDC	0.225	0.35000000000000003	0.4249999999999999	9.7474132412	10.419455102999999	73.4267832062	25.946204437800002	49.41776885270001	21.8324238821	132.59196530010001	58.1980834229
Cu-BDC	0.225	0.375	0.4	19.537305643	4.0483105025	82.8633733211	10.8667222446	39.511835817	9.0669790519	141.91251478110001	23.982011799000002
Cu-BDC	0.225	0.4	0.375	21.5638724266	14.9042353602	83.3948808671	14.838347793399999	38.7865818556	15.344221776900001	143.7453351493	45.0868049305
Cu-BDC	0.0	0.875	0.125	0.0	0.0	106.6890020302	17.3953602249	25.1041478353	5.916473735299999	131.7931498655	23.3118339602
Cu-BDC	0.225	0.425	0.35	19.5808208807	15.5613941633	80.03902718	11.1962242771	44.0436369987	10.9461983166	143.66348505940002	37.703816757
Cu-BDC	0.225	0.45	0.325	17.6143465682	7.6443741922	77.57005548	15.3785971605	46.5426549343	8.1034068238	141.7270569825	31.1263781765
Cu-BDC	0.225	0.475	0.29999999999999993	11.144045155399999	10.0370181638	87.2076445499	21.44642773	39.8599577185	18.7092625976	138.2116474238	50.192708491400005
Cu-BDC	0.225	0.5	0.275	21.4291824052	5.7671092214	86.9683107427	13.0342549638	35.006972639699995	13.360148121	143.4044657876	32.1615123062
Cu-BDC	0.225	0.525	0.25	16.6984544227	12.607389596900001	79.5334215612	21.0152186245	42.3672642708	14.6607867474	138.5991402547	48.2833949688
Cu-BDC	0.225	0.55	0.225	29.568604006199998	13.093058940399999	100.6807909985	5.7659342232	19.3932909278	7.7052617655999995	149.6426859325	26.5642549292
Cu-BDC	0.225	0.5750000000000001	0.2	35.7353348323	15.4073649448	84.36154079	21.5094388475	22.789551621300003	15.676206392000001	142.8864272436	52.593010184300006
Cu-BDC	0.225	0.6000000000000001	0.17499999999999993	8.5144815068	4.625944852	99.92134649319999	9.3556615936	28.8537108157	9.950749731	137.28953881569998	23.9323561766
Cu-BDC	0.225	0.625	0.15000000000000002	33.3160948325	4.4776724993	86.99317659280001	28.6538161204	25.6356553813	25.270887071199997	145.9449268066	58.4023756909
Cu-BDC	0.225	0.65	0.125	26.856154190599998	5.0260414555	94.0675109477	27.1082267865	19.3777497715	19.1114259482	140.3014149098	51.245694190200005
Cu-BDC	0.0	0.9	0.09999999999999998	0.0	0.0	111.7326252932	33.8253731775	21.4934191846	23.7018905894	133.2260444778	57.5272637669
Cu-BDC	0.225	0.675	0.09999999999999998	25.7289023192	8.4079799931	94.354504301	22.099406635100003	20.5909960412	9.7523452534	140.6744026614	40.2597318816
Cu-BDC	0.225	0.7000000000000001	0.07499999999999996	19.9403396301	15.5607402005	117.37613718989999	6.058134722899999	7.0007728817	5.9229351009	144.3172497017	27.5418100243
Cu-BDC	0.225	0.7250000000000001	0.04999999999999993	27.1162095396	14.5059415145	112.34287469780001	12.325204389400001	7.8607168645000005	10.4742640418	147.3198011019	37.3054099457
Cu-BDC	0.225	0.75	0.025000000000000026	12.9665047527	12.706585586600001	125.2772610608	6.609005724	3.1911174302	1.2862887655	141.4348832437	20.6018800761
Cu-BDC	0.225	0.775	0.0	33.2435694364	5.610456062100001	110.6830792033	12.3427936079	0.0	0.0	143.9266486397	17.95324967
Cu-BDC	0.25	0.0	0.75	28.7687524945	13.003946461300002	0.0	0.0	91.3612775946	9.4603517501	120.1300300891	22.4642982114
Cu-BDC	0.25	0.025	0.725	18.4452803926	5.1740391017	30.0876786272	9.3063348496	89.795765115	9.1084869114	138.32872413479998	23.5888608627
Cu-BDC	0.25	0.05	0.7	38.2809762368	20.133954222899998	24.8264791758	11.3448361362	77.9098887648	7.268355403099999	141.0173441774	38.7471457622
Cu-BDC	0.25	0.07500000000000001	0.675	17.1304985683	10.216973388	39.1222708321	8.715919909	78.491128011	10.859979148399999	134.74389741139998	29.7928724454
Cu-BDC	0.25	0.1	0.65	36.4533362541	26.9183239004	29.0847560063	21.9622532985	76.6334417927	18.2594564595	142.1715340531	67.1400336584
Cu-BDC	0.0	0.925	0.07499999999999996	0.0	0.0	125.8170572235	10.8604373846	12.0236746029	8.8548169341	137.8407318264	19.715254318699998
Cu-BDC	0.25	0.125	0.625	14.415976598399999	11.2917219684	37.491485495999996	12.6761944691	82.3442987002	14.3595120324	134.2517607946	38.3274284699
Cu-BDC	0.25	0.15000000000000002	0.6	15.691387493399999	3.8766288743	33.9346328539	9.807583861	81.6905340578	8.5708900802	131.3165544051	22.255102815500003
Cu-BDC	0.25	0.17500000000000002	0.575	12.3697243502	7.4808422049	56.0590229849	10.4327820289	69.6824006112	3.1916650238999997	138.11114794629998	21.1052892577
Cu-BDC	0.25	0.2	0.55	11.7138875537	5.8038571199	46.4400833026	22.040738069899998	74.7426011076	9.6622973852	132.8965719639	37.506892575
Cu-BDC	0.25	0.225	0.525	19.3186933775	15.8814949233	55.7471637815	23.487921416	61.442479532700006	18.193339721199997	136.5083366917	57.5627560605
Cu-BDC	0.25	0.25	0.5	22.915953026	10.2455705545	50.1430228141	28.5207333716	67.0155381875	17.9432693887	140.0745140276	56.7095733148
Cu-BDC	0.25	0.275	0.475	14.5371976177	9.334911739299999	62.650545416899995	13.8686082302	56.0911413746	6.1435181424000005	133.2788844092	29.3470381119
Cu-BDC	0.25	0.30000000000000004	0.45	4.7068982095	7.7796367563999995	63.6804060421	30.891343773699997	66.53894272710001	22.374455069499998	134.92624697870002	61.0454355996
Cu-BDC	0.25	0.325	0.425	24.573676366399997	5.1953645211	81.1144751971	19.6338647461	36.629469359	11.021463342799999	142.3176209225	35.85069261
Cu-BDC	0.25	0.35000000000000003	0.3999999999999999	10.8819176523	4.3196617188	68.9612909582	18.421705849400002	55.964739969899995	10.7065328771	135.80794858040002	33.4479004453
Cu-BDC	0.0	0.95	0.04999999999999993	0.0	0.0	119.8679025859	30.099335376	14.1807870995	14.9414883523	134.0486896854	45.0408237283
Cu-BDC	0.25	0.375	0.375	9.1413081449	5.9782980301999995	65.0045125602	9.8229362227	53.4709024198	9.750454040800001	127.61672312489999	25.5516882937
Cu-BDC	0.25	0.4	0.35	28.910695055599998	11.4339627306	83.0022076509	17.0694970216	39.0663226693	16.176810636099997	150.9792253758	44.6802703883
Cu-BDC	0.25	0.425	0.325	20.5391921868	8.2458651417	68.4919480375	13.8246085573	51.1179713536	8.1140451045	140.14911157790002	30.184518803499998
Cu-BDC	0.25	0.45	0.30000000000000004	10.8933145002	4.680323403	80.87617746689999	20.1785198996	41.283527637	12.2385053396	133.0530196041	37.0973486422
Cu-BDC	0.25	0.475	0.2749999999999999	3.8842530018	4.7313020332999995	87.45319481969999	25.3236389134	45.1035438594	18.5342632204	136.4409916809	48.5892041671
Cu-BDC	0.25	0.5	0.25	8.746562774500001	6.6572434877	92.6283998728	21.2530203842	37.0356115774	15.1353485774	138.41057422469999	43.0456124493
Cu-BDC	0.25	0.525	0.225	24.0856840581	18.7544109391	91.3343395903	22.943051045300002	29.5561710812	23.815299219699998	144.9761947296	65.5127612041
Cu-BDC	0.25	0.55	0.2	24.420336957399996	6.5335681635	93.75254351299999	27.733713806300003	24.2296987733	15.0350863398	142.40257924370002	49.3023683096
Cu-BDC	0.25	0.5750000000000001	0.17499999999999993	15.929685223599998	12.7060685569	102.32297318260001	14.4803254659	23.3003376256	12.9037873887	141.5529960318	40.0901814115
Cu-BDC	0.25	0.6000000000000001	0.1499999999999999	30.097003321	4.6729093632	78.5014887819	28.9181425341	28.9355609057	19.2622514669	137.5340530086	52.8533033642
Cu-BDC	0.0	0.975	0.024999999999999908	0.0	0.0	127.8104695403	15.7159131604	5.8807735499	7.575480528099999	133.6912430902	23.291393688499998
Cu-BDC	0.25	0.625	0.125	15.7421552707	6.6054522489	104.2573291053	16.947541582	23.686794379299997	12.6512447169	143.6862787553	36.2042385478
Cu-BDC	0.25	0.65	0.09999999999999998	9.8624177979	6.5299867879999995	108.2876689765	22.8224379896	22.4321050261	9.063424234	140.5821918005	38.415849011599995
Cu-BDC	0.25	0.675	0.07499999999999996	11.3098174895	1.9024068191999999	120.97339683850001	10.3342265622	7.0173501151	5.822438345499999	139.3005644431	18.0590717269
Cu-BDC	0.25	0.7000000000000001	0.04999999999999993	16.6590834933	7.3894581002	118.6784860892	14.9371121267	8.221271691	7.2929671535	143.5588412735	29.6195373804
Cu-BDC	0.25	0.7250000000000001	0.024999999999999908	5.5378320338	6.7364422394000005	132.79710856350002	1.9919276535	4.7452330617000005	4.2076058733999995	143.080173659	12.9359757663
Cu-BDC	0.25	0.75	0.0	41.751834480700005	11.436140986300002	116.84359356690001	8.8441788087	0.0	0.0	158.5954280476	20.280319795
Cu-BDC	0.275	0.0	0.725	28.7635721091	12.996245712	0.0	0.0	91.36645798	9.4589673282	120.1300300891	22.4552130402
Cu-BDC	0.275	0.025	0.7	33.12131234	18.4932726308	13.2680031853	5.291189592	91.52808600569999	7.0843687494	137.917401531	30.868830972199998
Cu-BDC	0.275	0.05	0.675	26.178559775300002	11.567796926	25.4015019595	8.344162722	82.7991365417	11.5785355958	134.3791982765	31.4904952438
Cu-BDC	0.275	0.07500000000000001	0.6499999999999999	14.7568459603	17.022466688199998	43.3494653499	8.1864462598	80.0535322593	12.9174182265	138.1598435695	38.126331174499995
Cu-BDC	0.0	0.1	0.9	0.0	0.0	59.3568563551	25.0142681359	68.8369617077	13.2854852382	128.1938180628	38.2997533741
Cu-BDC	0.0	1.0	0.0	0.0	0.0	140.67025835299998	23.7636449539	0.0	0.0	140.67025835299998	23.7636449539
Cu-BDC	0.275	0.1	0.625	22.3740847092	10.9082258149	39.9687458127	10.356587596599999	79.9540688588	10.3239828491	142.29689938069998	31.5887962606
Cu-BDC	0.275	0.125	0.6	14.5206203843	8.7737440112	42.0574772215	16.1697409359	80.144707043	9.602424604400001	136.72280464879998	34.5459095515
Cu-BDC	0.275	0.15000000000000002	0.575	22.4269246406	13.1375692504	52.27941376890001	5.6775148849	65.8416628471	9.3223068228	140.5480012566	28.1373909581
Cu-BDC	0.275	0.17500000000000002	0.5499999999999999	14.8759948254	5.7050231747	50.4838921759	8.5738828982	72.0052854419	6.0908524935	137.3651724432	20.3697585664
