MOF	hydrogen_mass	hydrogen_error	O2_mass	O2_error	N2_mass	N2_error	total_mass	total_mass_error	hydrogen_comp	O2_comp	N2_comp
NU-100	0.0033227455	0.0009571957000000001	4.0903592091	0.1609682352	9.0184933807	0.3036552326	13.1121753353	0.4655806635	0.01	0.2475	0.7424999999999999
NU-100	0.0043276081	0.0008154191	2.7226526592	0.12205783619999999	10.2100858832	0.5156609778	12.9370661505	0.6385342331	0.012	0.16466666666666666	0.8233333333333333
NU-100	0.0039390612	0.0005112415	3.1450232405	0.1720668111	9.3504636044	0.35632463880000004	12.499425906099999	0.5289026914	0.012	0.1976	0.7904
NU-100	0.0041802282	0.0009496645	4.0550553237	0.1660742996	9.0134663498	0.3182716828	13.0727019017	0.4852956469	0.012	0.247	0.741
NU-100	0.0043410063	0.0011254461	2.6558730205	0.14202802779999998	9.7835330046	0.3587141396	12.443747031400001	0.5018676135	0.013999999999999999	0.16433333333333333	0.8216666666666667
NU-100	0.0047295531	0.0011851132	3.1915988483999995	0.1880240314	9.4424396507	0.6176617449	12.6387680522	0.8068708895000001	0.013999999999999999	0.1972	0.7888
NU-100	0.0043142099	0.0008328446000000001	3.9049074735000002	0.2423938894	8.8540908526	0.2934830475	12.763312535999999	0.5367097815	0.013999999999999999	0.2465	0.7395
NU-100	0.0053726651	0.0006904932000000001	2.6992585182999997	0.1261183769	9.852235759800001	0.5683819439	12.5568669432	0.695190814	0.016	0.16399999999999998	0.8200000000000001
NU-100	0.005252081600000001	0.0004984405999999999	3.2166943814	0.1609142764	9.752253701399999	0.3546630135	12.974200164400001	0.5160757305	0.016	0.1968	0.7872
NU-100	0.005278878000000001	0.0005452248	4.0405934911	0.2885835056	8.9663612087	0.4912181114	13.0122335778	0.7803468418	0.016	0.24600000000000002	0.738
NU-100	0.0055736377	0.0005452248	2.6686334609999998	0.07212879059999999	9.9416051975	0.5601200246	12.6158122962	0.63279404	0.018000000000000002	0.16366666666666665	0.8183333333333332
NU-100	0.0060961662	0.0016144653	3.1488513727	0.1772349192	9.3476708095	0.5300112291	12.502618348399999	0.7088606136	0.018000000000000002	0.1964	0.7856
NU-100	0.0059487863	0.000482334	4.0186880682	0.210284592	8.7686313278	0.5869795602000001	12.7932681823	0.7977464862	0.018000000000000002	0.2455	0.7364999999999999
NU-100	0.006390925899999999	0.001367926	2.6720362452	0.11366744349999999	9.798427910800001	0.2281480806	12.4768550819	0.34318345009999995	0.02	0.16333333333333333	0.8166666666666667
NU-100	0.0072484086	0.0010426495	3.2232872756999997	0.1368100673	9.5623436463	0.28773926980000003	12.7928793306	0.42559198659999997	0.02	0.196	0.784
NU-100	0.0065249075	0.0007885593	3.9723251343	0.2087093914	8.7379105836	0.4130742489	12.7167606254	0.6225721996	0.02	0.245	0.735
NU-100	0.0097672641	0.0007830767999999999	2.6150396108000002	0.0944942954	9.7732927565	0.5703268659	12.398099631400001	0.6656042381	0.03	0.16166666666666665	0.8083333333333332
NU-100	0.0103567834	0.0014395394	3.0873885841	0.10203566130000001	9.459568792899999	0.5229398277	12.557314160399999	0.6264150284000001	0.03	0.19399999999999998	0.7759999999999999
NU-100	0.0097806622	0.0010481444000000001	3.9074595616	0.2517708177	8.6913640015	0.43825493369999996	12.6086042253	0.6910738958	0.03	0.2425	0.7275
NU-100	0.0136929271	0.0012179811	2.6416238619	0.0855087054	9.6809443376	0.6472779425999999	12.3362611266	0.7340046291	0.04	0.16	0.8
NU-100	0.01440303	0.0007140105	3.1020630906999997	0.0870603336	9.330355481	0.3287727935	12.4468216017	0.4165471376	0.04	0.192	0.768
NU-100	0.0133445748	0.0005833975	3.9125637379000002	0.3025495395	8.6634360522	0.3691045233	12.5893443649	0.6722374603	0.04	0.24	0.72
NU-100	0.016318968	0.0011356083	2.4933900779	0.1912146323	9.4515627808	0.36256440030000003	11.9612718267	0.5549146409000001	0.05	0.15833333333333333	0.7916666666666666
NU-100	0.0164127551	0.0018680717	3.1445978925	0.1780446036	9.289022116	0.9721389973000001	12.4500327636	1.1520516726	0.05	0.19	0.76
NU-100	0.0166673203	0.0016592104	3.9049074735000002	0.1355879787	8.8367755241	0.7747468846	12.7583503179	0.9119940737000001	0.05	0.2375	0.7124999999999999
