MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
UIO-66_v2_EQeq,0.1,0.12,0.0,0.0,0.0,0.78,0.8062842429,0.0376622688,56.5563902594,2.7649233215,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.3055614007,0.2688485245,61.6682359030,3.0714341148
UIO-66_v2_EQeq,0.1,0.12,0.0,0.0,0.01,0.77,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.0,0.02,0.76,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.0,0.03,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.01,0.0,0.77,0.7949754798,0.0783160169,56.6362401126,2.0127355061,0.0000000000,0.0000000000,0.1357639222,0.0154574982,0.0000000000,0.0000000000,4.1517053442,0.2379673771,61.7186848588,2.3444763983
UIO-66_v2_EQeq,0.1,0.12,0.0,0.01,0.01,0.76,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.01,0.02,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.01,0.03,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.0,0.0,0.02,0.88,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.01,0.01,0.0,0.88,1.2467147183,0.1133335293,0.0000000000,0.0000000000,0.0005776511,0.0004038971,0.2709149148,0.0469461718,0.0000000000,0.0000000000,8.4163276551,0.6357644877,9.9345349393,.7964480859
UIO-66_v2_EQeq,0.1,0.12,0.0,0.02,0.0,0.76,0.8325694760,0.0795938416,56.2689307878,1.9494902578,0.0000000000,0.0000000000,0.2548255109,0.0220271268,0.0000000000,0.0000000000,4.1201314056,0.1810173189,61.4764571803,2.2321285451
UIO-66_v2_EQeq,0.1,0.12,0.0,0.02,0.01,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.02,0.02,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.02,0.03,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.03,0.0,0.75,0.8123970878,0.0693908872,55.6158430408,2.0686344323,0.0000000000,0.0000000000,0.3907426656,0.0411850429,0.0000000000,0.0000000000,4.0925711034,0.1698126026,60.9115538976,2.3490229650
UIO-66_v2_EQeq,0.1,0.12,0.0,0.03,0.01,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.03,0.02,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.0,0.03,0.03,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.0,0.0,0.77,0.8414331011,0.0596934250,56.8766301971,2.8099390512,0.0005198860,0.0001963636,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.2095017063,0.1352420067,61.9280848905,3.0050708465
UIO-66_v2_EQeq,0.1,0.12,0.01,0.0,0.01,0.76,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.01,0.01,0.01,0.87,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.0,0.02,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.0,0.03,0.74,0.0,0.0,,,,,,,,,,,,
