MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
NU-125_v2_EQeq,0.1,0.08,0.02,0.03,0.0,0.77,1.7453909269,0.1436022227,19.1764893742,1.5340538241,0.0037552791,0.0017970238,0.7497382842,0.0443639454,0.0000000000,0.0000000000,9.8263194222,0.9352085817,31.5016932866,2.6590255977
NU-125_v2_EQeq,0.1,0.08,0.02,0.03,0.01,0.76,1.7474824679,0.2152763678,18.8486369764,1.1817317425,0.0032282224,0.0024080782,0.7229993663,0.0509832342,4.5087275134,0.3566020965,9.8537851431,0.4982873584,35.6848596895,2.3052888776
NU-125_v2_EQeq,0.1,0.08,0.02,0.03,0.02,0.75,1.6021203715,0.1470934821,19.0902124274,1.4770866386,0.0044141000,0.0006718681,0.6737158707,0.0779769442,8.6833102011,0.9046874735,9.4848289587,0.6005446857,39.5386019294,3.2080610922
NU-125_v2_EQeq,0.1,0.08,0.02,0.03,0.03,0.74,1.6554546659,0.1674016908,18.3511065832,2.5831682238,0.0035576328,0.0004930164,0.6737158707,0.0298432526,12.3321716966,1.2853379714,9.2074251774,0.2581453092,42.2234316266,4.3243894642
NU-125_v2_EQeq,0.1,0.08,0.03,0.0,0.0,0.79,1.7934963689,0.4400693624,19.8868362362,1.7960208923,0.0057976238,0.0025887554,0.0000000000,0.0000000000,0.0000000000,0.0000000000,10.4809191042,1.2132624491,32.1670493331,3.4519414592
NU-125_v2_EQeq,0.1,0.08,0.03,0.0,0.01,0.78,1.6669581411,0.0786486148,18.4891496981,0.9211677553,0.0062587985,0.0032005408,0.0000000000,0.0000000000,4.5365729155,0.4265552074,10.0835816749,0.2320018100,34.7825212281,1.6615739283
NU-125_v2_EQeq,0.1,0.08,0.03,0.0,0.02,0.77,1.6993770259,0.1368321836,19.0010595824,1.3495717407,0.0067858552,0.0007905851,0.0000000000,0.0000000000,9.0608938540,0.7391913268,9.8089244656,0.4919491517,39.5770407831,2.7183349879
NU-125_v2_EQeq,0.1,0.08,0.03,0.0,0.03,0.76,1.6648666002,0.1165647130,18.0793342008,1.3447584480,0.0058635059,0.0031013604,0.0000000000,0.0000000000,12.9882093709,0.5297082599,9.5379293525,0.4519611208,42.2762030303,2.4460939021
NU-125_v2_EQeq,0.1,0.0,0.01,0.0,0.02,0.87,1.7872217460,0.1230992239,0.0000000000,0.0000000000,0.0024376373,0.0011486935,0.0000000000,0.0000000000,9.5710216211,0.8742314002,11.4568677210,0.8477060416,22.8175487254,1.8461853592
NU-125_v2_EQeq,0.1,0.08,0.03,0.01,0.0,0.78,1.7537570907,0.1257710203,18.8400092817,1.6191485800,0.0053364492,0.0015252806,0.2548061581,0.0540199410,0.0000000000,0.0000000000,10.2621088609,0.7720077336,31.1160178406,2.5724725555
NU-125_v2_EQeq,0.1,0.08,0.03,0.01,0.01,0.77,1.7014685669,0.3146778800,18.2878368222,1.8629206543,0.0064564447,0.0019365300,0.2422231380,0.0405573381,4.3706143188,1.0607225609,9.8272349462,0.9235709134,34.4358342368,4.2043858767
NU-125_v2_EQeq,0.1,0.08,0.03,0.01,0.02,0.76,1.6920566326,0.2226877317,17.7414161592,1.7225550081,0.0058635059,0.0015252806,0.2280672403,0.0370730787,8.5630180639,2.0867884613,9.7686414083,0.3448986937,37.9990630102,4.4155282541
NU-125_v2_EQeq,0.1,0.08,0.03,0.01,0.03,0.75,1.7213382059,0.1890965867,16.8599533528,2.2399352016,0.0060611522,0.0026874725,0.2296401178,0.0418909385,13.8837175035,2.7617159116,9.5782124099,0.6636279996,42.2789227421,5.8989541105
NU-125_v2_EQeq,0.1,0.08,0.03,0.02,0.0,0.77,1.6951939440,0.0893261858,19.0643293434,2.1378894320,0.0069176193,0.0036085106,0.4860191534,0.0401486208,0.0000000000,0.0000000000,9.9123786811,0.7366094934,31.1648387412,3.0075822426
NU-125_v2_EQeq,0.1,0.08,0.03,0.02,0.01,0.76,1.6972854850,0.1218849866,19.1851170689,0.6805981919,0.0055999776,0.0017678020,0.4954564186,0.0778358093,4.7069867765,0.6390392998,10.2730951492,1.1331421364,36.3635408758,2.6542682260
