MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MOF-177_EQeq,0.1,0.08,0.02,0.02,0.01,0.77,1.2398908346,0.2917280855,7.1834297791,0.4684859389,0.0040591599,0.0024629166,0.2819961970,0.0659371980,1.1221113077,0.2337253470,7.9138507545,0.7099414745,17.7453380328,1.7722809605
MOF-177_EQeq,0.1,0.0,0.01,0.0,0.01,0.88,1.2816849077,0.0841666177,0.0000000000,0.0000000000,0.0027426756,0.0025017051,0.0000000000,0.0000000000,1.2278308854,0.3973798392,8.9688275840,0.6642206713,11.4810860527,1.1482688333
MOF-177_EQeq,0.1,0.08,0.02,0.02,0.02,0.76,1.2834263274,0.2324909450,7.2600530301,1.1733033039,0.0043882810,0.0044427959,0.2715195581,0.0587999900,2.2794624746,0.7336293127,7.7461521255,0.6874545090,18.8450017967,2.8901208565
MOF-177_EQeq,0.1,0.08,0.02,0.02,0.03,0.75,1.3496002765,0.1730939658,6.7859466647,0.5370037515,0.0042785740,0.0038880269,0.2496932271,0.0644878518,3.2735974514,0.8273839698,7.6943180039,0.8253118167,19.3574341976,2.4311693825
MOF-177_EQeq,0.1,0.08,0.02,0.03,0.0,0.77,1.2956162654,0.1660843388,6.4483254650,1.0079125362,0.0053756443,0.0048767210,0.4190655559,0.0794430478,0.0000000000,0.0000000000,7.6180913543,0.2634576510,15.7864742849,1.5217742948
MOF-177_EQeq,0.1,0.08,0.02,0.03,0.01,0.76,1.3443760173,0.2148660716,6.8003135242,1.4486088653,0.0054853513,0.0043882810,0.3640632017,0.1136445728,1.1833173790,0.3477011758,7.8589675668,0.7207027152,17.5565230403,2.8499116817
MOF-177_EQeq,0.1,0.08,0.02,0.03,0.02,0.75,1.2677535500,0.2852103137,6.8410196263,0.9679847472,0.0039494529,0.0016123574,0.3815242666,0.0392776941,2.3351043577,0.5497513157,7.6150422883,0.7436221243,18.4443935418,2.5874585524
MOF-177_EQeq,0.1,0.08,0.02,0.03,0.03,0.74,1.2903920063,0.2026042862,6.9775047921,0.9553211427,0.0059241794,0.0023427010,0.3885086925,0.0655662403,3.3032731223,0.4516408988,7.7278577297,0.8887072817,19.6934605223,2.5661825507
MOF-177_EQeq,0.1,0.08,0.03,0.0,0.0,0.79,1.3304446596,0.1527692637,7.2600530301,0.7458477495,0.0066921286,0.0038880269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.4459127683,0.7466165879,17.0431025866,1.6491216280
MOF-177_EQeq,0.1,0.08,0.03,0.0,0.01,0.78,1.2834263274,0.1229397917,7.0206053708,1.5111860293,0.0062533005,0.0039616238,0.0000000000,0.0000000000,1.3354051926,0.4170461313,7.9946510030,0.6118222703,17.6403411943,2.6669558464
MOF-177_EQeq,0.1,0.08,0.03,0.0,0.02,0.77,1.3199961414,0.2311828951,7.0086329878,1.0424749230,0.0059241794,0.0036319488,0.0000000000,0.0000000000,2.4834827124,0.4076018492,8.0571568556,0.8578123255,18.8751928766,2.5427039416
MOF-177_EQeq,0.1,0.08,0.03,0.0,0.03,0.76,1.3269618202,0.2250679715,6.8529920093,0.6399303092,0.0096542182,0.0019128074,0.0000000000,0.0000000000,3.5647899726,0.3051241317,8.0922211144,0.5156979318,19.8466191347,1.6877331516
MOF-177_EQeq,0.1,0.0,0.01,0.0,0.02,0.87,1.3025819443,0.1552112061,0.0000000000,0.0000000000,0.0021941405,0.0012017803,0.0000000000,0.0000000000,2.2905908513,0.1246952131,8.6654455189,0.6571709848,12.2608124550,.9382791843
MOF-177_EQeq,0.1,0.08,0.03,0.01,0.0,0.78,1.3147718822,0.2092604007,6.7548184689,0.7943601664,0.0070212496,0.0034273570,0.1431807316,0.0414677314,0.0000000000,0.0000000000,8.0022736680,0.7003167600,16.2220660003,1.7488324155
