MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.01,0.01,0.78,0.9168723974,0.2326642479,5.8785628245,0.8913975043,0.0042544020,0.0050061413,0.1093832322,0.0389785313,1.0346248456,0.2152802725,5.9780308235,0.4683089082,13.9217285252,1.8516356055
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.01,0.02,0.77,0.9116776530,0.2520388086,6.1607052686,0.4065779612,0.0035998786,0.0013090468,0.0937570562,0.0511676079,1.8728369532,0.5517794530,5.7529166920,0.3060882515,14.7954935016,1.5689611290
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.01,0.03,0.76,0.9090802807,0.1283007237,5.9214199046,0.5367125686,0.0021272010,0.0016687138,0.0989657815,0.0265593922,2.6667870352,0.5252911376,5.7824771335,0.5059268284,15.3808573365,1.7244593643
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.02,0.0,0.78,0.9376513753,0.1710325732,6.1678481153,0.7500329151,0.0022908319,0.0028152115,0.2031402883,0.0333521155,0.0000000000,0.0000000000,5.9461965018,0.2992550636,13.2571271126,1.2564878789
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.02,0.01,0.77,0.9272618864,0.1804005439,6.0071340648,0.9336659692,0.0047452945,0.0036442320,0.1888162936,0.0703660045,1.0041947031,0.2103901694,5.7438211716,0.2173429760,13.8759734140,1.6158098950
IRMOF-1_v2_EQeq,0.1,0.0,0.01,0.0,0.01,0.88,1.0129751700,0.1012642119,0.0000000000,0.0000000000,0.0027817244,0.0024490023,0.0000000000,0.0000000000,0.8990723926,0.2565432113,6.6738381388,0.5240788061,8.5886674258,.8843352316
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.02,0.02,0.76,0.9870014477,0.2864184436,6.2607051223,1.1893644083,0.0035998786,0.0013090468,0.1888162936,0.0674122563,1.9558282509,0.2920329482,5.7324517710,0.5229726533,15.1284027641,2.3595097565
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.02,0.03,0.75,1.0077804255,0.1447088357,6.0357054516,0.9704813124,0.0022908319,0.0021708085,0.2239751897,0.0470229923,2.7138154373,0.4986849414,5.7574644523,0.6625698041,15.7410317883,2.3256386944
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.03,0.0,0.77,0.9272618864,0.1519851201,5.8392771677,1.0392780567,0.0024544627,0.0027380678,0.2760624431,0.0809449996,0.0000000000,0.0000000000,5.8120375750,0.9306144333,12.8570935349,2.2055606775
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.03,0.01,0.76,0.8908986751,0.1614554658,5.9999912182,0.9845734698,0.0024544627,0.0010348923,0.3190344272,0.0674122563,0.9848300670,0.1821612249,5.7506428119,0.6270963953,13.9478516621,2.0237337044
