MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,3.0000000000000008e-05,0.8299200000000001,14.2973023725,0.3545250286,29.1383045209,0.4224750180,0.0000184523,0.0000738090,0.0048458483,0.0053026709,0.3387860628,0.0344794415,55.6887926739,0.3302610553,99.4680499307,1.1471170233
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,4e-05,0.82991,14.1862934692,0.3619479192,29.2941652514,0.8720232544,0.0000369045,0.0000903972,0.0035242533,0.0033996818,0.4766713664,0.0392918123,55.9990609292,0.5928697629,99.9597521740,1.8696228278
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,2e-05,5e-05,0.8299000000000001,14.2375508784,0.2506398210,29.2172417384,1.4366043030,0.0000000000,0.0000000000,0.0026431900,0.0030237007,0.5905359272,0.0177130450,56.0870130048,1.7272614156,100.1349847388,3.4352422853
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,0.0,0.82994,14.1842431728,0.2229778940,29.0058027630,0.6191604085,0.0000369045,0.0000903972,0.0046990044,0.0056185780,0.0000000000,0.0000000000,56.2790716190,0.8889280848,99.4738534637,1.7367753625
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,1e-05,0.8299300000000001,14.3652550521,0.3010858503,29.3618257235,1.1966624473,0.0000000000,0.0000000000,0.0063142872,0.0030237007,0.1048177874,0.0227878641,55.8854668489,0.4483964777,99.7236796991,1.9719563401
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,2e-05,0.8299200000000001,14.1353289594,0.3222054052,29.0778933851,0.6240223082,0.0000738090,0.0001807945,0.0064611311,0.0025263978,0.2302247830,0.0298307257,55.8662353455,0.6644852261,99.3162174131,1.6432508575
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,3.0000000000000008e-05,0.82991,14.3271781196,0.2808354684,28.9534464452,0.9707289036,0.0000553568,0.0001476181,0.0077827261,0.0049667110,0.3634307211,0.0314443459,56.0570118595,0.9436946087,99.7089052283,2.2318176557
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,1e-05,0.8299700000000001,14.4718704633,0.3176273064,29.1528031935,0.6623656727,0.0000000000,0.0000000000,0.0052863800,0.0014387704,0.1151123915,0.0060490842,56.0649608809,0.8445761660,99.8100333092,1.8320569997
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,4e-05,0.8299,14.1646189076,0.3228597380,28.8281940236,0.3797314982,0.0000369045,0.0000903972,0.0048458483,0.0027235484,0.4938290400,0.0253128253,56.0090613110,1.7319700982,99.5005860350,2.4626881053
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,5e-05,0.82989,14.1947875541,0.3726280046,29.1644826798,1.1890395798,0.0000184523,0.0000738090,0.0064611311,0.0052863800,0.5908478849,0.0431088972,56.0852180645,0.8763586387,100.0418157667,2.4864953093
