MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,3.0000000000000008e-05,0.82991,15.0779830290,0.1811034994,121.9699770223,3.6502002932,0.0000230716,0.0000565136,0.0042229085,0.0019603619,0.2121888544,0.0293085346,66.6767400287,0.9043673912,203.9411349145,4.7669965939
MgMOF-74_EQeq,0.15,0.02,0.0,2e-05,1e-05,0.8299700000000001,15.1211974370,0.1403425781,123.0269554867,7.0957487695,0.0000000000,0.0000000000,0.0035802920,0.0026859054,0.0723548391,0.0057059841,66.4951132648,1.1506278865,204.7192013196,8.3951111236
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,4e-05,0.8299,15.0779830290,0.0854926686,124.4905609687,3.7532755091,0.0000230716,0.0000565136,0.0047737226,0.0016006288,0.2864939588,0.0481743140,66.1608751333,1.0082129113,206.0207098840,4.8968125454
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,3.0000000000000008e-05,5e-05,0.82989,15.0446566636,0.2064229126,123.6493591941,3.6962501197,0.0000115358,0.0000461432,0.0038556990,0.0022932222,0.3563134531,0.0269277885,66.1985470570,0.9399488824,205.2527436026,4.8718890686
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,0.0,0.8299300000000001,14.9408322173,0.2613935013,123.0561621331,3.1416494460,0.0000461432,0.0000863260,0.0059671533,0.0012982814,0.0000000000,0.0000000000,66.6143809721,1.4953601393,204.6173886190,4.8997876940
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,1e-05,0.8299200000000001,15.0303739355,0.3010787282,125.0749456794,2.1541640330,0.0000115358,0.0000461432,0.0055999439,0.0015794275,0.0698194944,0.0214564629,66.2655549894,1.4229210014,206.4463055784,3.9012457962
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,2e-05,0.82991,15.0695598817,0.2527915297,124.1833876179,3.6999342792,0.0000461432,0.0000461432,0.0060589556,0.0019603619,0.1480251291,0.0326201897,66.6762591106,1.1515619586,206.0833368381,5.1389144623
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,3.0000000000000008e-05,0.8299,14.9787363802,0.2252422236,125.2783850790,2.2693833840,0.0000346074,0.0000922864,0.0071605839,0.0034152451,0.2022425019,0.0344838656,66.1619972757,0.9086899668,206.6285564281,3.4413069715
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,4e-05,0.82989,14.9217885799,0.1289659062,123.5081098091,5.7245275578,0.0000230716,0.0000565136,0.0067933745,0.0032534839,0.2825934283,0.0137573206,66.4728307227,1.0001939859,205.1921389861,6.8707547680
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,5e-05,0.82988,15.0016253675,0.1344166062,124.4094873466,2.9364432762,0.0000230716,0.0000922864,0.0067933745,0.0022784746,0.3635294344,0.0291210581,65.8939655464,0.6155714230,205.6754241410,3.7179231245
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,0.0,0.8299200000000001,15.1515940121,0.1119171772,125.2335679835,4.9324459955,0.0000230716,0.0000565136,0.0093638405,0.0023655813,0.0000000000,0.0000000000,66.1284933096,0.8861195744,206.5230422173,5.9329048420
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,1e-05,0.82991,15.0719403364,0.1282358652,124.3276583802,3.6425214554,0.0000000000,0.0000000000,0.0089966311,0.0034642469,0.0624084866,0.0191086185,66.6783430893,0.7371697401,206.1493469236,4.5304999261
MgMOF-74_EQeq,0.15,0.02,0.0,2e-05,2e-05,0.82996,15.0571082726,0.1909898354,122.0064853304,2.9603966475,0.0000000000,0.0000000000,0.0040393038,0.0027479438,0.1429544396,0.0147809003,66.3017841585,0.7247911839,203.5123715049,3.8937065109
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,2e-05,0.8299000000000001,15.0029071508,0.1393268580,124.0214921552,5.4980080328,0.0000230716,0.0000565136,0.0094556429,0.0009362040,0.1445146518,0.0132503263,65.9072709492,0.7442963156,205.0856636215,6.3958742503
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,3.0000000000000008e-05,0.82989,15.0620522939,0.1714162109,124.0547273046,3.5645033450,0.0000230716,0.0000565136,0.0085376193,0.0054958876,0.2186247296,0.0127231452,66.5263729461,0.8761000491,205.8703379651,4.6302951514
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,4e-05,0.82988,15.0937306523,0.3168680369,123.3298485530,2.7007830170,0.0000230716,0.0000565136,0.0075277934,0.0017989515,0.2822033753,0.0256843338,66.5292584552,0.7105645551,205.2425919008,3.7557554079
MgMOF-74_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,5e-05,0.8298700000000001,15.0638834129,0.3730154315,123.6279577722,2.3830532780,0.0000346074,0.0000922864,0.0105572712,0.0048922992,0.3508527106,0.0315292205,66.0672563953,1.7332489693,205.1205421696,4.5258314849
MgMOF-74_EQeq,0.15,0.02,4e-05,0.0,0.0,0.82996,14.9953995630,0.3329649075,124.3432688292,2.7948593974,0.0000576790,0.0001031793,0.0000000000,0.0000000000,0.0000000000,0.0000000000,66.3299980248,0.9603788111,205.6687240960,4.0883062953
