MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,4e-05,0.82989,2.6014586398,0.0346363224,4.9954352194,0.0903599717,0.0000000000,0.0000000000,0.0016777360,0.0025166040,0.0200486895,0.0135134858,10.9771331289,0.4529466665,18.5957534136,.5939730504
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,4e-05,5e-05,0.82988,2.7261144807,0.1870843342,5.1455571068,0.7031829343,0.0000000000,0.0000000000,0.0002097170,0.0008388680,0.0253950067,0.0111292468,11.2686359803,0.2476876790,19.1659122915,1.1499230623
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,0.0,0.8299200000000001,2.5910009350,0.2301744384,5.1685642926,0.3710046931,0.0000263528,0.0001054113,0.0010485850,0.0013263668,0.0000000000,0.0000000000,11.2810871071,0.5570384066,19.0417272725,1.1596493162
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,1e-05,0.82991,2.7453566575,0.2243879376,5.1484330051,0.4664192709,0.0000000000,0.0000000000,0.0018874530,0.0015693783,0.0057918436,0.0103913728,11.3609208026,0.5655613964,19.2623897618,1.2683293560
NU-125_v2_EQeq,0.15,0.02,0.0,2e-05,2e-05,0.82996,2.7089638449,0.0658433570,4.7946975232,0.2493494980,0.0000000000,0.0000000000,0.0006291510,0.0016777360,0.0040097379,0.0076651266,11.2869464609,0.2117109681,18.7952467179,.5362466857
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,2e-05,0.8299000000000001,2.7612523688,0.1865560738,5.1685642926,0.2174574649,0.0000527057,0.0001291020,0.0014680190,0.0021387022,0.0102471080,0.0082632844,11.1950278482,0.6233055427,19.1366123423,1.0378501700
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,3.000000000000001e-05,0.82989,2.7277877135,0.1587015189,5.1691394723,0.3338341869,0.0000263528,0.0001054113,0.0014680190,0.0016777360,0.0173755309,0.0033340145,11.2576496919,0.3502112898,19.1734467804,.8478641574
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,4e-05,0.82988,2.7127286186,0.1912908310,5.2197552811,0.2087513870,0.0000000000,0.0000000000,0.0002097170,0.0008388680,0.0200486895,0.0028177566,11.0708827896,0.4388493177,19.0236250958,.8425481603
NU-125_v2_EQeq,0.15,0.02,3.000000000000001e-05,5e-05,5e-05,0.8298700000000001,2.7382454183,0.1437763651,5.2272326165,0.3884502892,0.0000000000,0.0000000000,0.0012583020,0.0008388680,0.0164844781,0.0095969331,11.2920733955,0.5193621854,19.2752942104,1.0620246408
NU-125_v2_EQeq,0.15,0.02,4e-05,0.0,0.0,0.82996,2.7650171425,0.0735556625,5.2749725270,0.4168905878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11.1584068870,0.2716771862,19.1983965565,.7621234365
NU-125_v2_EQeq,0.15,0.02,4e-05,0.0,1e-05,0.82995,2.7160750841,0.1195102914,5.2945286350,0.2676903619,0.0000263528,0.0001054113,0.0000000000,0.0000000000,0.0040097379,0.0033340145,11.3598221737,0.4213607226,19.3744619835,.8120008017
NU-125_v2_EQeq,0.15,0.02,4e-05,0.0,2e-05,0.82994,2.6583485538,0.1467302069,5.1294520768,0.3804647057,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0129202666,0.0081666344,11.2594807400,0.4311666814,19.0602016372,.9665282284
NU-125_v2_EQeq,0.15,0.02,4e-05,0.0,3.000000000000001e-05,0.8299300000000001,2.7336440282,0.0929736419,5.3163854615,0.3557680230,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0147023723,0.0035642115,11.1360681006,0.2853936146,19.2007999626,.7376994910
NU-125_v2_EQeq,0.15,0.02,4e-05,0.0,4e-05,0.8299200000000001,2.6207008166,0.1753305237,5.2473639040,0.3254236105,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0271771125,0.0130349797,11.0840663357,1.0968441907,18.9793081688,1.6106333046
NU-125_v2_EQeq,0.15,0.02,4e-05,0.0,5e-05,0.82991,2.7842593193,0.1553810829,5.2939534553,0.3536377346,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0253950067,0.0114804131,11.1038416547,0.8345896978,19.2074494360,1.3550889284
NU-125_v2_EQeq,0.15,0.02,0.0,2e-05,3.000000000000001e-05,0.82995,2.7487031230,0.2437326439,5.2968293535,0.4723958516,0.0000000000,0.0000000000,0.0004194340,0.0010273993,0.0093560551,0.0071284229,11.3319902432,0.6471014002,19.3872982088,1.3713857179
NU-125_v2_EQeq,0.15,0.02,4e-05,1e-05,0.0,0.82995,2.7533045131,0.1101223624,5.1743160891,0.5453042795,0.0000263528,0.0001054113,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11.2993975877,0.1884894784,19.2270445427,.8440215316
NU-125_v2_EQeq,0.15,0.02,4e-05,1e-05,1e-05,0.82994,2.6905582845,0.1217154643,5.1875452209,0.2100910088,0.0000000000,0.0000000000,0.0004194340,0.0010273993,0.0022276322,0.0056355132,11.2195638922,0.8565128495,19.1003144638,1.1949822351
NU-125_v2_EQeq,0.15,0.02,4e-05,1e-05,2e-05,0.8299300000000001,2.7436834247,0.0950729031,5.3612494738,0.1351562021,0.0000000000,0.0000000000,0.0004194340,0.0010273993,0.0129202666,0.0076651266,11.1536461620,0.2037731918,19.2719187611,.4426948229
NU-125_v2_EQeq,0.15,0.02,4e-05,1e-05,3.000000000000001e-05,0.8299200000000001,2.7123103104,0.1024436674,5.2508149819,0.3648906305,0.0000000000,0.0000000000,0.0002097170,0.0008388680,0.0133657930,0.0056355132,11.3345537105,0.4579488906,19.3112545128,.9317575697
NU-125_v2_EQeq,0.15,0.02,4e-05,1e-05,4e-05,0.8299099999999999,2.7173300087,0.1262542547,5.1702898316,0.4177467636,0.0000263528,0.0001054113,0.0002097170,0.0008388680,0.0240584274,0.0076651266,11.2763263821,0.2498462228,19.1882407196,.8024566470
NU-125_v2_EQeq,0.15,0.02,4e-05,1e-05,5e-05,0.8299,2.7775663882,0.1099124175,5.1645380351,0.3054718394,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0276226389,0.0124747402,11.3155108107,0.6573983782,19.2852378729,1.0852573753
NU-125_v2_EQeq,0.15,0.02,4e-05,2e-05,0.0,0.82994,2.7390820346,0.1670846706,5.2347099519,0.4175724998,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11.3440751604,0.5935154114,19.3178671469,1.1781725818
NU-125_v2_EQeq,0.15,0.02,4e-05,2e-05,1e-05,0.8299300000000001,2.8344563022,0.1097658548,5.1001179149,0.3436976333,0.0000000000,0.0000000000,0.0008388680,0.0020547986,0.0040097379,0.0033340145,10.9137788660,0.2487056712,18.8532016890,.7075579724
NU-125_v2_EQeq,0.15,0.02,4e-05,2e-05,2e-05,0.8299200000000001,2.7344806445,0.0572700426,5.3198365394,0.3130457162,0.0000000000,0.0000000000,0.0004194340,0.0010273993,0.0111381609,0.0112710263,11.1657310792,0.7147488544,19.2316058580,1.0973630388
NU-125_v2_EQeq,0.15,0.02,4e-05,2e-05,3.000000000000001e-05,0.82991,2.7181666251,0.0985504269,5.0989675556,0.3529185316,0.0000000000,0.0000000000,0.0010485850,0.0018757659,0.0155934252,0.0069020658,11.1353356814,0.4962571301,18.9691118723,.9565039203
NU-125_v2_EQeq,0.15,0.02,0.0,2e-05,4e-05,0.82994,2.6851202780,0.1524708969,5.3025811500,0.1924025349,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0182665838,0.0160389516,11.0298673131,0.5623787430,19.0358353249,.9232911264
